8.714285714285713524e+00,6.406531250000000000e+05,2.469202162727476590e+01,4.899267399267399209e-02,6.990051875000000000e+05
4.299976269512117533e+00,6.188763591047172667e+05,9.104062236939099162e-02,1.447929331578926134e-03,3.534558395694119972e+05
