5.788860111429001876e+01,1.854495326815331355e+05,2.065239271811020316e+01,6.014105472736702707e-01,1.381586324635251003e+04
5.860956055398066411e+01,9.163853170866824221e+05,6.768466661307862786e+00,2.276935587827439433e-01,7.385534486533491872e+04
